id,title,vote_average,vote_count,release_date,revenue,runtime,adult,budget,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_countries,spoken_languages,keywords,cast_3,director
644,A.I. Artificial Intelligence,7.041,5719,2001,235926552,146,False,100000000,en,A.I. Artificial Intelligence,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David.",26.617,/8MZSGX5JORoO72EfuAEcejH5yHn.jpg,"David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.","['Drama', 'Science Fiction', 'Adventure']",['United States of America'],['English'],"['android', 'prostitute', 'artificial intelligence (a.i.)', 'prophecy', 'loss of loved one', 'extraterrestrial technology', 'fairy tale', 'dystopia', 'adoption', 'ice age', 'prosecution', 'gigolo', 'hologram', 'alien', 'robot', 'destiny', 'capture', 'doppelgänger', 'robot boy']","['Haley Joel Osment', ""Frances O'Connor"", 'Sam Robards']",['Steven Spielberg']
277,Underworld,6.807,5696,2003,95708457,122,False,22000000,en,Underworld,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",31.889,/zsnQ41UZ3jo1wEeemF0eA9cAIU0.jpg,An immortal battle for supremacy.,"['Fantasy', 'Action', 'Thriller']","['Germany', 'Hungary', 'United Kingdom', 'United States of America']",['English'],"['budapest', 'hungary', ""love of one's life"", 'vampire', 'subway', 'hostility', 'bite', 'descendant', 'hybrid', 'rivalry', 'shootout', 'werewolf', 'gothic', 'dark fantasy', 'lycanthrope', 'urban gothic', 'supernatural power']","['Kate Beckinsale', 'Scott Speedman', 'Michael Sheen']",['Len Wiseman']
5255,The Polar Express,6.707,5682,2004,310634054,100,False,165000000,en,The Polar Express,"When a doubting young boy takes an extraordinary train ride to the North Pole, he embarks on a journey of self-discovery that shows him that the wonder of life never fades for those who believe.",45.535,/eOoCzH0MqeGr2taUZO4SwG416PF.jpg,This holiday season... believe.,"['Animation', 'Adventure', 'Family', 'Fantasy']",['United States of America'],['English'],"['faith', 'holiday', 'santa claus', 'nerd', 'bell', 'train', 'beard', 'north pole', 'trestle', 'ticket', 'train travel', 'christmas']","['Tom Hanks', 'Michael Jeter', 'Nona Gaye']",['Robert Zemeckis']
1368,First Blood,7.5,5675,1982,125212904,93,False,15000000,en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, he is forced to flee into the mountains and wage an escalating one-man war against his pursuers.",41.721,/a9sa6ERZCpplbPEO7OMWE763CLD.jpg,This time he's fighting for his life.,"['Action', 'Adventure', 'Thriller', 'War']",['United States of America'],['English'],"['prison', 'guerrilla warfare', 'dying and death', 'vietnam war', 'vietnam veteran', 'hero', 'vietnam', 'police brutality', 'sheriff', 'escape', 'police', 'gun', 'submachine gun', 'falsely accused', 'destroy', 'self-defense', 'firearm', 'prosecution', 'attempt to escape', 'police operation', 'matter of life and death', 'tramp', 'national guard', 'rural area', 'antihero']","['Sylvester Stallone', 'Richard Crenna', 'Brian Dennehy']",['Ted Kotcheff']
11544,Lilo & Stitch,7.516,5665,2002,273144151,85,False,80000000,en,Lilo & Stitch,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",44.02,/d73UqZWyw3MUMpeaFcENgLZ2kWS.jpg,There's one in every family.,"['Animation', 'Family']",['United States of America'],['English'],"['sibling relationship', 'mutation', 'extraterrestrial technology', 'hawaii', 'adoption', 'alien life-form', 'dog', 'dead parents', 'native hawaiian']","['Chris Sanders', 'Daveigh Chase', 'Tia Carrere']","['Chris Sanders', 'Dean DeBlois']"
1018,Mulholland Drive,7.827,5664,2001,20271129,147,False,15000000,en,Mulholland Drive,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.",29.859,/tVxGt7uffLVhIIcwuldXOMpFBPX.jpg,An actress longing to be a star. A woman searching for herself. Both worlds will collide… on Mulholland Drive.,"['Thriller', 'Drama', 'Mystery']","['France', 'United States of America']","['Spanish', 'English']","['amnesia', 'loss of sense of reality', 'schizophrenia', 'nightmare', 'hitman', 'suppressed past', 'identity', 'key', 'detective', 'job interview', 'bisexuality', 'trauma', 'hallucination', 'surreal', 'surrealism', 'casting', 'hollywood', 'los angeles', 'california', 'car accident', 'audition', 'doppelgänger', 'criterion', 'neo-noir']","['Naomi Watts', 'Laura Harring', 'Ann Miller']",['David Lynch']
39538,Contagion,6.636,5663,2011,137551594,106,False,60000000,en,Contagion,"As an epidemic of a lethal airborne virus - that kills within days - rapidly grows, the worldwide medical community races to find a cure and control the panic that spreads faster than the virus itself.",22.541,/qL0IooP0bjXy0KXl9KEyPo22ll0.jpg,Nothing spreads like fear,"['Drama', 'Thriller', 'Science Fiction']","['United States of America', 'United Arab Emirates']","['English', 'Cantonese', 'Mandarin']","['quarantine', 'saving the world', 'mutation', 'infection', 'terminal illness', 'outbreak', 'disease', 'vaccine', 'lethal virus', 'scientist', 'epidemic', 'prophetic', 'medical drama', 'anxious']","['Matt Damon', 'Gwyneth Paltrow', 'Kate Winslet']",['Steven Soderbergh']
80321,Madagascar 3: Europe's Most Wanted,6.606,5658,2012,746921274,93,False,145000000,en,Madagascar 3: Europe's Most Wanted,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",38.66,/ekraj4ksvIKeuvQVEevEJkuybZd.jpg,They Have One Shot to Get Back Home.,"['Animation', 'Family', 'Comedy', 'Adventure']",['United States of America'],['English'],"['friendship', 'circus', 'lion', 'zoo', 'hippopotamus', 'giraffe', 'penguin', 'cartoon', 'zebra', 'slapstick comedy', 'madagascar', 'animal', 'lemur', 'talking animal']","['Ben Stiller', 'Sacha Baron Cohen', 'David Schwimmer']","['Conrad Vernon', 'Eric Darnell', 'Tom McGrath']"
20504,The Book of Eli,6.781,5636,2010,157107755,118,False,80000000,en,The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",36.812,/1H1y9ZiqNFaLgQiRDDZLA55PviW.jpg,Some will kill to have it. He will kill to protect it.,"['Action', 'Thriller', 'Science Fiction']",['United States of America'],['English'],"['faith', 'chaos', 'dystopia', 'post-apocalyptic future', 'bible', 'survival', 'gunfight', 'blind', 'brutality', 'cannibal', 'combat', '2040s', 'carnage']","['Denzel Washington', 'Gary Oldman', 'Mila Kunis']","['Albert Hughes', 'Allen Hughes']"
788,Mrs. Doubtfire,7.186,5633,1993,441286195,125,False,25000000,en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as a British nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",23.964,/shHrSmXS5140o6sQzgzXxn3KqSm.jpg,She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.,"['Comedy', 'Drama', 'Family']",['United States of America'],['English'],"['mask', 'parent child relationship', 'san francisco', 'california', 'social worker', 'transvestite', 'nanny', 'restaurant', 'fake identity', 'custody battle', 'responsibility', 'voice acting', 'divorced couple']","['Robin Williams', 'Sally Field', 'Pierce Brosnan']",['Chris Columbus']
242,The Godfather Part III,7.422,5627,1990,136766062,162,False,54000000,en,The Godfather Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",73.018,/lm3pQ2QoQ16pextRsmnUbG2onES.jpg,All the power on earth can't change destiny.,"['Crime', 'Drama', 'Thriller']",['United States of America'],"['English', 'Italian', 'German', 'Latin']","['daughter', 'new york city', 'helicopter', 'assassination', 'italian american', 'italy', 'gangster', 'christianity', 'vatican', 'pope', 'confession', 'symbolism', 'revenge', 'organized crime', 'mafia', 'lawyer', 'catholic church']","['Al Pacino', 'Diane Keaton', 'Andy García']",['Francis Ford Coppola']
8467,Dumb and Dumber,6.606,5615,1994,247275374,107,False,16000000,en,Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",34.591,/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg,"What the one doesn't have, the other is missing.",['Comedy'],['United States of America'],['English'],"['gas station', 'utah', 'motel', 'stupidity', 'cigar smoking', 'road trip', 'pill', 'prank', 'criminal', 'buddy', 'fired from the job', 'clumsiness', 'stepparent stepchild relationship', 'aspen colorado', 'parakeet', 'defecation', 'scooter', 'endangered species', 'foolish', 'laxative']","['Jim Carrey', 'Jeff Daniels', 'Lauren Holly']","['Bobby Farrelly', 'Peter Farrelly']"
2300,Space Jam,6.835,5608,1996,250200000,88,False,80000000,en,Space Jam,"Jokes fly as the Tune Squad takes on the Nerdlucks in a hardcourt game to decide if the Looney Tunes remain here... or become attractions at a far-off galactic off-ramp called Moron Mountain. The Nerdlucks have a monstrous secret weapon: they've stolen the skills of top NBA stars like Charles Barkley and Patrick Ewing and become Monstars. But that's not all, folks. The Tune Squad’s secret weapon just happens to be the finest player in this or any other universe. He's outta this world. So's the fun.",27.025,/6h3FIr5CQFCBV8Xrv7XZLZbIQR0.jpg,Get ready to jam.,"['Family', 'Animation', 'Comedy', 'Science Fiction']",['United States of America'],['English'],"['sports', 'cartoon', 'basketball', 'slapstick comedy', 'alien', 'doctor', 'cartoon cat', 'basketball team', 'referee', 'cartoon chicken', 'cartoon skunk', 'live action and animation', 'looney', 'space jam', 'actor playing themself']","['Michael Jordan', 'Wayne Knight', 'Billy West']",['Joe Pytka']
1572,Die Hard: With a Vengeance,7.253,5604,1995,366101666,128,False,90000000,en,Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",42.511,/lwTE6cUhGxRaJvQ5VPdletIGDPh.jpg,Think fast. Look alive. Die hard.,"['Action', 'Thriller']",['United States of America'],"['English', 'German', 'Romanian']","['new york city', 'taxi', 'gold', 'helicopter', 'robbery', 'police', 'bomb', 'riddle', 'detective', 'fbi', 'fistfight', 'deception', 'sequel', 'flashback', 'revenge', 'shootout', 'explosion', 'cargo ship', 'simon says', 'dump truck', 'aqueduct', 'bomb threat', 'action hero', 'federal reserve bank', 'nyc subway']","['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson']",['John McTiernan']
1637,Speed,7.12,5603,1994,350448145,116,False,30000000,en,Speed,"Los Angeles SWAT cop Jack Traven is up against bomb expert Howard Payne, who's after major ransom money. First it's a rigged elevator in a very tall building. Then it's a rigged bus--if it slows, it will blow, bad enough any day, but a nightmare in LA traffic. And that's still not the end.",34.369,/o1Zs7VaS9y2GYH9CLeWxaVLWd3x.jpg,Get ready for rush hour.,"['Action', 'Adventure', 'Crime']",['United States of America'],['English'],"['bomb', 's.w.a.t.', 'bus', 'bomber', 'bus ride', 'highway', 'los angeles', 'california', 'explosion', 'police officer', 'trapped', 'bomb planting', 'terrorist attack', 'lapd', 'ransom demand', 'elevator', 'extortionist', 'passengers', 'life or death', 'terror', 'city bus']","['Keanu Reeves', 'Dennis Hopper', 'Sandra Bullock']",['Jan de Bont']
7446,Tropic Thunder,6.635,5591,2008,195702811,107,False,92000000,en,Tropic Thunder,"Ben Stiller, Jack Black and Robert Downey Jr. lead an ensemble cast in 'Tropic Thunder,' an action comedy about a group of self-absorbed actors who set out to make the most expensive war film. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.",23.108,/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg,Get Some.,"['Action', 'Comedy', 'Adventure', 'War']","['United States of America', 'United Kingdom', 'Germany']",['English'],"['vietnam', 'movie business', 'satire', 'parody', 'jungle', 'movie star', 'southeast asia', 'land mine', 'shackles', 'duringcreditsstinger', 'blackface', 'method acting']","['Ben Stiller', 'Jack Black', 'Robert Downey Jr.']",['Ben Stiller']
87502,Flight,6.818,5572,2012,161772375,138,False,31000000,en,Flight,"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation.",33.128,/1AjXgBM2lkpG3FLQO0f6AK3Bi1e.jpg,No tagline,['Drama'],['United States of America'],['English'],"['airplane', 'confession', 'investigation', 'pilot', 'emergency landing', 'flight', 'alcoholism', 'f word', 'hangover', 'airplane accident', 'airplane crash', 'syringe', 'denial', 'baseball stadium', 'perjury', 'national transportation safety board', 'flying upside down', 'narcissist', 'relapse', 'substance abuse']","['Denzel Washington', 'Don Cheadle', 'Bruce Greenwood']",['Robert Zemeckis']
509,Notting Hill,7.259,5558,1999,363889678,124,False,42000000,en,Notting Hill,"William Thacker is a London bookstore owner whose humdrum existence is thrown into romantic turmoil when famous American actress Anna Scott appears in his shop. A chance encounter over spilled orange juice leads to a kiss that blossoms into a full-blown affair. As the average bloke and glamorous movie star draw closer and closer together, they struggle to reconcile their radically different lifestyles in the name of love.",30.288,/fQqfLeD7h4nCXK0N5HEa4dAExk1.jpg,Can the most famous film star in the world fall for the man on the street?,"['Romance', 'Comedy']","['United Kingdom', 'United States of America']",['English'],"['friendship', 'new love', 'london', 'england', 'bookshop', 'england', 'birthday', 'movie business', 'roommate', 'press conference', 'paparazzi', 'wheelchair', 'bath tub', 'cohabitant', 'interview', 'fame', 'falling in love', 'celebration', 'group of friends', 'movie star', 'dinner party', 'famous actor']","['Julia Roberts', 'Hugh Grant', 'Gina McKee']",['Roger Michell']
345,Eyes Wide Shut,7.474,5552,1999,162100000,159,False,65000000,en,Eyes Wide Shut,"After Dr. Bill Harford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.",51.808,/knEIz1eNGl5MQDbrEAVWA7iRqF9.jpg,Cruise. Kidman. Kubrick.,"['Drama', 'Thriller', 'Mystery']","['United Kingdom', 'United States of America']",['English'],"['new york city', 'prostitute', 'based on novel or book', 'sexual obsession', 'sacrifice', 'christmas party', 'eroticism', 'orgy', 'masked ball', 'secret society', 'cult', 'marijuana', 'conspiracy', 'mansion', 'lust', 'drugs', 'disguise', 'illegal prostitution', 'sexual desire', 'voyeurism', 'erotic thriller', 'sex party', 'marital crisis', 'relationships', 'costume shop', 'hooker']","['Tom Cruise', 'Nicole Kidman', 'Madison Eginton']",['Stanley Kubrick']
1597,Meet the Parents,6.672,5512,2000,330444045,108,False,55000000,en,Meet the Parents,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",21.88,/5tXJ9ctuyEOMUFLaeqRisbXowWs.jpg,First comes love. Then comes the interrogation.,"['Comedy', 'Romance']",['United States of America'],['English'],"['daughter', 'cia', 'airplane', 'airport', 'nurse', 'cat', 'orderly', 'father-in-law', 'epistaxis', 'lost baggage', 'urn', 'pavilion', 'volleyball', 'hospital', 'wedding']","['Ben Stiller', 'Robert De Niro', 'Teri Polo']",['Jay Roach']
36647,Blade,6.762,5466,1998,131183530,121,False,45000000,en,Blade,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",37.081,/hx0sdduAsr4rq03RZKZzglR25z7.jpg,Part man. Part vampire. All hero.,"['Horror', 'Action']",['United States of America'],"['Russian', 'English']","['martial arts', 'hero', 'vampire', 'superhero', 'supernatural', 'based on comic', 'rivalry', 'vampire hunter (slayer)', 'sword fight', 'revenge', 'tragic hero', 'one man army', 'martial arts master', 'scientist', 'super power', 'blade', 'taunting', 'secret headquarters', 'escapade', 'deadly', 'master warrior', 'urban gothic', 'good versus evil']","['Wesley Snipes', 'Stephen Dorff', 'Kris Kristofferson']",['Stephen Norrington']
22794,Cloudy with a Chance of Meatballs,6.6,5461,2009,242988466,90,False,100000000,en,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",33.074,/qhOhIKf7QEyQ5dMrRUqs5eTX1Oq.jpg,Prepare to get served.,"['Animation', 'Comedy', 'Family']",['United States of America'],['English'],"['inventor', 'weather', 'food', ""based on children's book""]","['Bill Hader', 'Anna Faris', 'James Caan']","['Phil Lord', 'Christopher Miller']"
10895,Pinocchio,7.102,5440,1940,84300000,88,False,2600000,en,Pinocchio,"When loving Geppetto creates a wooden puppet, his wish is granted when it comes to life as a little wooden boy named Pinocchio. With his faithful friend and conscience Jiminy Cricket by his side, Pinocchio, embarks on fantastic adventures that his bravery, loyalty and honesty until triumphs in his triumphs in his quest for his heart's desire: to become a real boy.",34.383,/bnZJrLRnoQHpzEJdka1KYfsAF3N.jpg,"When you wish upon a star, your dreams come true.","['Animation', 'Family']",['United States of America'],['English'],"['rescue', 'sea', 'child abuse', 'based on novel or book', 'magic', 'whale', 'italy', 'lie', 'fairy', 'carnival', 'wish', 'puppet', 'nose', 'conscience', 'wish fulfillment', 'toy comes to life', 'animal cruelty', 'child slavery', 'pinocchio', 'cartoon donkey']","['Mel Blanc', 'Don Brodie', 'Walter Catlett']","['Ben Sharpsteen', 'Hamilton Luske']"
83666,Moonrise Kingdom,7.69,5434,2012,68263166,94,False,16000000,en,Moonrise Kingdom,"Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",19.062,/xrziXRHRQ7c7YLIehgSJY8GQBsx.jpg,A tormenting and surprising story of children and adults during the stormy days of the summer of 1965.,"['Comedy', 'Drama', 'Romance']",['United States of America'],['English'],"['camping', 'hurricane', 'pen pals', 'coming of age', 'camp', 'orphan', 'new england', 'first love', 'eye patch', 'search party', 'devastation', 'handkerchief', 'child smoking', 'small town sheriff', 'the color red', 'boy scouts', 'sand dancing', 'meet cute', 'boy scouts leader', 'pipe smoking', 'duringcreditsstinger', '1960s']","['Bruce Willis', 'Edward Norton', 'Jared Gilman']",['Wes Anderson']
80274,Ender's Game,6.59,5432,2013,125537191,114,False,110000000,en,Ender's Game,"Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.",25.865,/vrEpLNkv30qw7JiVyorgR6NOWDm.jpg,This is not a game.,"['Science Fiction', 'Action', 'Adventure']",['United States of America'],['English'],"['based on novel or book', 'fight', 'starship', 'intolerance', 'war strategy', 'chosen one', 'earth', 'child prodigy', 'futuristic', 'space', 'alien invasion', 'universe', 'military school', 'adventurer', 'morality tale', 'based on young adult novel', 'boy group', 'starships']","['Asa Butterfield', 'Harrison Ford', 'Hailee Steinfeld']",['Gavin Hood']
1813,The Devil's Advocate,7.451,5429,1997,152944660,144,False,57000000,en,The Devil's Advocate,"Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.",28.22,/5ZzBGpxy55OQzHxKVY11IpY6a0o.jpg,Evil has its winning ways.,"['Drama', 'Mystery', 'Thriller', 'Horror']","['Germany', 'United States of America']","['English', 'Cantonese', 'French', 'Spanish', 'Italian']","['child abuse', 'southern usa', 'marriage crisis', 'obsession', 'bible', 'seduction', 'hallucination', ""devil's son"", 'ambition', 'pact with the devil', 'crooked lawyer', 'satan', 'evil spirit', 'lust', 'courtroom', 'temptation', 'law firm', 'manhattan', 'new york city', 'seven deadly sins', 'ethics', 'legal thriller']","['Keanu Reeves', 'Al Pacino', 'Charlize Theron']",['Taylor Hackford']
755,From Dusk Till Dawn,7.0,5407,1996,25836616,108,False,19000000,en,From Dusk Till Dawn,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",29.005,/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg,One night is all that stands between them and freedom. But it's going to be a hell of a night.,"['Horror', 'Action', 'Thriller', 'Crime']",['United States of America'],"['English', 'Spanish']","['dancing', 'showdown', 'sheriff', 'sibling relationship', 'vampire', 'bank robber', 'holy water', 'siege', 'stripper', 'priest', 'bank robbery', 'preacher', 'hostage situation', 'crucifix', 'recreational vehicle', 'mexican american border', 'female stripping', 'boa constrictor', 'loss of faith', 'foot fetish', 'killer on the run', 'barefoot']","['George Clooney', 'Quentin Tarantino', 'Harvey Keitel']",['Robert Rodriguez']
8488,Hitch,6.551,5367,2005,371600000,118,False,70000000,en,Hitch,"Dating coach Alex 'Hitch' Hitchens mentors a bumbling client, Albert, who hopes to win the heart of the glamorous Allegra Cole. While Albert makes progress, Hitch faces his own romantic setbacks when proven techniques fail to work on Sara Melas, a tabloid reporter digging for dirt on Allegra Cole's love life. When Sara discovers Hitch's connection to Albert – now Allegra's boyfriend – it threatens to destroy both relationships.",23.127,/x3W9H3nhGQbWSlyI8Amp2F6Z6cz.jpg,The cure for the common man.,"['Comedy', 'Drama', 'Romance']",['United States of America'],['English'],"['romantic comedy', 'speed date', 'dating']","['Will Smith', 'Eva Mendes', 'Kevin James']",['Andy Tennant']
1571,Live Free or Die Hard,6.606,5365,2007,383531464,128,False,110000000,en,Live Free or Die Hard,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",33.523,/31TT47YjBl7a7uvJ3ff1nrirXhP.jpg,The old school cop is back!,"['Action', 'Thriller']","['United Kingdom', 'United States of America']","['English', 'Italian', 'French']","['helicopter', 'washington dc', 'usa', 'holiday', 'hostage', 'detective', 'fbi', 'genius', 'sarcasm', 'parkour', 'traffic chaos', 'sequel', 'hacking', 'power outage', 'nypd', 'federal agent', 'fourth of july', 'media manipulation', 'nsa agent', 'cyber terrorism', 'action hero', 'police escort', 'homeland security', 'assassination team', 'electric power station', 'based on magazine', 'newspaper or article', 'father daughter relationship', 'algorithm', 'computer hacker', 'high octane', 'government building', 'tractor trailer', 'computer infrastructure']","['Bruce Willis', 'Justin Long', 'Timothy Olyphant']",['Len Wiseman']
2034,Training Day,7.485,5360,2001,104876233,122,False,45000000,en,Training Day,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",30.21,/bUeiwBQdupBLQthMCHKV7zv56uv.jpg,"The only thing more dangerous than the line being crossed, is the cop who will cross it.","['Action', 'Crime', 'Drama']",['United States of America'],"['English', 'Russian', 'Spanish', 'Korean']","['drug dealer', 'california', 'police brutality', 'poker', 'bratva (russian mafia)', 'war on drugs', 'drug trafficking', 'police corruption', 'los angeles', 'california', 'gang member', 'rookie cop', 'narcotics cop', 'mexican american', 'barrio', 'cholo', 'neo-noir']","['Denzel Washington', 'Ethan Hawke', 'Scott Glenn']",['Antoine Fuqua']
628,Interview with the Vampire,7.38,5338,1994,223664608,123,False,60000000,en,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",39.342,/2162lAT2MP36MyJd2sttmj5du5T.jpg,Drink from me and live forever,"['Horror', 'Drama', 'Fantasy']",['United States of America'],"['English', 'French']","['paris', 'france', 'based on novel or book', 'san francisco', 'california', 'vampire', 'bite', 'new orleans', 'louisiana', 'plantation', 'louisiana', 'pity', 'child vampire', 'gothic horror', 'psychotic', '18th century', 'plague', 'disturbed', 'insecure', '19th century', 'lgbt interest', 'reluctant vampire', 'irreverent', 'negative', 'sinister', 'disheartening', 'disrespectful', 'frustrated', 'tragic']","['Brad Pitt', 'Tom Cruise', 'Kirsten Dunst']",['Neil Jordan']
159824,Hotel Transylvania 2,6.8,5338,2015,473226958,89,False,80000000,en,Hotel Transylvania 2,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",36.252,/kKFgwQnR5q08UFsAvtoYyTIiHyj.jpg,They're back to raise a little terror,"['Animation', 'Comedy', 'Family', 'Fantasy']",['United States of America'],['English'],"['hotel', 'witch', 'skeleton', 'magic', 'transylvania', 'technology', 'marriage', 'mummy', 'only child', 'backpacker', 'wolfman', 'zombie', 'moving out', 'invisible person', 'new life', 'dracula']","['Adam Sandler', 'Andy Samberg', 'Selena Gomez']",['Genndy Tartakovsky']
140300,Kung Fu Panda 3,6.878,5327,2016,521170825,95,False,145000000,en,Kung Fu Panda 3,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to his home.",45.002,/oajNi4Su39WAByHI6EONu8G8HYn.jpg,Grab destiny by the rice dumplings.,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","['China', 'United States of America']",['English'],"['martial arts', 'kung fu', 'china', 'fighter', 'village', 'sequel', 'panda', 'anthropomorphism', 'dragon', 'wuxia', 'woman director']","['Jack Black', 'Bryan Cranston', 'Dustin Hoffman']","['Jennifer Yuh Nelson', 'Alessandro Carloni']"
235,Stand by Me,7.856,5317,1986,52287414,89,False,8000000,en,Stand by Me,"Gordie, Chris, Teddy and Vern are four friends who decide to hike to find the corpse of Ray Brower, a local teenager, who was hit by a train while plucking blueberries in the wild.",28.659,/vz0w9BSehcqjDcJOjRaCk7fgJe7.jpg,"For some, it's the last real taste of innocence, and the first real taste of life.","['Crime', 'Drama']",['United States of America'],['English'],"['friendship', 'based on novel or book', 'leech', 'bullying', 'road trip', 'oregon', 'usa', 'coming of age', 'railroad track', 'story within the story', 'flipping coin', 'campfire story', 'pie eating', 'told in flashback', 'child', '1950s', 'boys', 'coin toss']","['Wil Wheaton', 'River Phoenix', 'Corey Feldman']",['Rob Reiner']
